SA2_CODE21,SA2_NAME21,burden_tier_rel,burden_tier_abs,shap_feature,shap_value,feature_label,abs_shap_value,tier_order_rel,tier_order_abs
404011090,Beverley,Moderate,Low,shap_ier_score,0.0082873781267827,IER (Econ Resources),0.0082873781267827,3,4
404011091,Flinders Park,Moderate,Low,shap_ier_score,0.0004996391850521,IER (Econ Resources),0.0004996391850521,3,4
404011092,Henley Beach,Low,Low,shap_ier_score,-0.0491666774343689,IER (Econ Resources),0.0491666774343689,4,4
404011093,Hindmarsh - Brompton,Moderate,Low,shap_ier_score,-0.0023320456120592,IER (Econ Resources),0.0023320456120592,3,4
404011094,Royal Park - Hendon - Albert Park,Moderate,Low,shap_ier_score,-0.0134484480185336,IER (Econ Resources),0.0134484480185336,3,4
404011095,Seaton - Grange,Moderate,Low,shap_ier_score,0.0065787142701494,IER (Econ Resources),0.0065787142701494,3,4
404011096,West Lakes,Moderate,Low,shap_ier_score,-0.0551249903366045,IER (Econ Resources),0.0551249903366045,3,4
404011097,Woodville - Cheltenham,Moderate,Low,shap_ier_score,-0.0144799868176993,IER (Econ Resources),0.0144799868176993,3,4
404021099,Largs Bay - Semaphore,Moderate,Low,shap_ier_score,0.0004115872142932,IER (Econ Resources),0.0004115872142932,3,4
404021100,North Haven,Moderate,Low,shap_ier_score,-0.0117759786972383,IER (Econ Resources),0.0117759786972383,3,4
404021101,Port Adelaide,Moderate,Low,shap_ier_score,-0.0209688865184728,IER (Econ Resources),0.0209688865184728,3,4
404021102,The Parks,Moderate,Low,shap_ier_score,-0.0108308886900349,IER (Econ Resources),0.0108308886900349,3,4
404021103,Torrens Island,Critical,Moderate,shap_ier_score,0.0210020362472056,IER (Econ Resources),0.0210020362472056,1,3
404031105,Fulham,Low,Low,shap_ier_score,-0.0599396056764368,IER (Econ Resources),0.0599396056764368,4,4
404031106,Lockleys,Moderate,Low,shap_ier_score,0.002518426177377,IER (Econ Resources),0.002518426177377,3,4
404031107,Plympton,Moderate,Low,shap_ier_score,0.0052264414510106,IER (Econ Resources),0.0052264414510106,3,4
404031108,Richmond (SA),Moderate,Low,shap_ier_score,-0.0053487327163313,IER (Econ Resources),0.0053487327163313,3,4
404031109,West Beach,Low,Low,shap_ier_score,-0.0601039728748114,IER (Econ Resources),0.0601039728748114,4,4
405011110,Barossa - Angaston,Moderate,Low,shap_ier_score,-0.0996994494908234,IER (Econ Resources),0.0996994494908234,3,4
405011111,Light,Moderate,Low,shap_ier_score,-0.1115228113109171,IER (Econ Resources),0.1115228113109171,3,4
405011112,Lyndoch,Moderate,Low,shap_ier_score,-0.0823129993248403,IER (Econ Resources),0.0823129993248403,3,4
405011113,Mallala,Moderate,Low,shap_ier_score,-0.1078306178863453,IER (Econ Resources),0.1078306178863453,3,4
405011114,Nuriootpa,Moderate,Low,shap_ier_score,-0.0918143038710213,IER (Econ Resources),0.0918143038710213,3,4
405011115,Tanunda,Moderate,Low,shap_ier_score,-0.0815548685066634,IER (Econ Resources),0.0815548685066634,3,4
405021116,Clare,Moderate,Low,shap_ier_score,-0.0036687461744057,IER (Econ Resources),0.0036687461744057,3,4
405021117,Gilbert Valley,High,Low,shap_ier_score,-0.096600288531145,IER (Econ Resources),0.096600288531145,2,4
405021118,Goyder,Critical,Moderate,shap_ier_score,0.0655852198108049,IER (Econ Resources),0.0655852198108049,1,3
405021119,Wakefield - Barunga West,High,Moderate,shap_ier_score,0.0053226306184871,IER (Econ Resources),0.0053226306184871,2,3
405031120,Jamestown,High,Low,shap_ier_score,-0.0144803027845514,IER (Econ Resources),0.0144803027845514,2,4
405031121,Peterborough - Mount Remarkable,Critical,Moderate,shap_ier_score,0.0764154149509896,IER (Econ Resources),0.0764154149509896,1,3
405031122,Port Pirie,Critical,Moderate,shap_ier_score,0.0805251602505481,IER (Econ Resources),0.0805251602505481,1,3
405031123,Port Pirie Surrounds,High,Low,shap_ier_score,-0.0209722680181457,IER (Econ Resources),0.0209722680181457,2,4
405041124,Kadina,High,Low,shap_ier_score,0.0042760025879825,IER (Econ Resources),0.0042760025879825,2,4
405041125,Moonta,Critical,Moderate,shap_ier_score,0.0643514067768617,IER (Econ Resources),0.0643514067768617,1,3
405041126,Wallaroo,Critical,Moderate,shap_ier_score,0.0458955669090967,IER (Econ Resources),0.0458955669090967,1,3
405041127,Yorke Peninsula - North,Critical,Moderate,shap_ier_score,0.0715877296863116,IER (Econ Resources),0.0715877296863116,1,3
405041128,Yorke Peninsula - South,Critical,Moderate,shap_ier_score,0.0827741203294751,IER (Econ Resources),0.0827741203294751,1,3
406011129,Ceduna,Moderate,Low,shap_ier_score,-0.011941560546904,IER (Econ Resources),0.011941560546904,3,4
406011130,Eyre Peninsula,Moderate,Low,shap_ier_score,-0.0998872076985192,IER (Econ Resources),0.0998872076985192,3,4
406011131,Kimba - Cleve - Franklin Harbour,High,Low,shap_ier_score,-0.0511812079342801,IER (Econ Resources),0.0511812079342801,2,4
406011132,Le Hunte - Elliston,High,Low,shap_ier_score,-0.0028989533551244,IER (Econ Resources),0.0028989533551244,2,4
406011133,Port Lincoln,Moderate,Low,shap_ier_score,-0.0063609218718229,IER (Econ Resources),0.0063609218718229,3,4
406011134,West Coast (SA),High,Low,shap_ier_score,0.0043246889323654,IER (Econ Resources),0.0043246889323654,2,4
406011135,Western,Moderate,Low,shap_ier_score,0.0580290132632469,IER (Econ Resources),0.0580290132632469,3,4
406011136,Whyalla,High,Low,shap_ier_score,0.0214447543639069,IER (Econ Resources),0.0214447543639069,2,4
406021138,APY Lands,High,Low,shap_ier_score,0.0688482534198572,IER (Econ Resources),0.0688482534198572,2,4
406021140,Quorn - Lake Gilles,High,Moderate,shap_ier_score,0.03221825245638,IER (Econ Resources),0.03221825245638,2,3
406021141,Outback,High,Low,shap_ier_score,-0.0041214265994311,IER (Econ Resources),0.0041214265994311,2,4
406021142,Port Augusta,Moderate,Low,shap_ier_score,-0.0163736744237104,IER (Econ Resources),0.0163736744237104,3,4
406021143,Roxby Downs,Low,Low,shap_ier_score,-0.0887259160623672,IER (Econ Resources),0.0887259160623672,4,4
407011144,Goolwa - Port Elliot,Critical,Moderate,shap_ier_score,0.0016241133033669,IER (Econ Resources),0.0016241133033669,1,3
407011145,Kangaroo Island,High,Moderate,shap_ier_score,-0.0118720341331344,IER (Econ Resources),0.0118720341331344,2,3
407011146,Strathalbyn,Moderate,Low,shap_ier_score,-0.1176535308872965,IER (Econ Resources),0.1176535308872965,3,4
407011147,Strathalbyn Surrounds,Moderate,Low,shap_ier_score,-0.0995440711703609,IER (Econ Resources),0.0995440711703609,3,4
407011148,Victor Harbor,Critical,Moderate,shap_ier_score,0.0644571234423789,IER (Econ Resources),0.0644571234423789,1,3
407011149,Yankalilla,High,Moderate,shap_ier_score,-0.0788027960318497,IER (Econ Resources),0.0788027960318497,2,3
407021150,Grant,Moderate,Low,shap_ier_score,-0.1191434599756793,IER (Econ Resources),0.1191434599756793,3,4
407021151,Kingston - Robe,High,Low,shap_ier_score,-0.0653882811235327,IER (Econ Resources),0.0653882811235327,2,4
407021152,Millicent,Critical,Moderate,shap_ier_score,0.0425288075975084,IER (Econ Resources),0.0425288075975084,1,3
407021154,Naracoorte,Moderate,Low,shap_ier_score,0.0188531962450526,IER (Econ Resources),0.0188531962450526,3,4
407021155,Naracoorte Surrounds,Moderate,Low,shap_ier_score,-0.0734216294846945,IER (Econ Resources),0.0734216294846945,3,4
407021156,Penola,Moderate,Low,shap_ier_score,-0.0266520210505407,IER (Econ Resources),0.0266520210505407,3,4
407021157,Tatiara,Moderate,Low,shap_ier_score,-0.109228189626581,IER (Econ Resources),0.109228189626581,3,4
407021158,Wattle Range,Moderate,Low,shap_ier_score,-0.1291285729727105,IER (Econ Resources),0.1291285729727105,3,4
407021173,Mount Gambier - East,Moderate,Low,shap_ier_score,-0.0100576373124108,IER (Econ Resources),0.0100576373124108,3,4
407021174,Mount Gambier - West,High,Low,shap_ier_score,-0.0146193340329569,IER (Econ Resources),0.0146193340329569,2,4
407031159,Barmera,High,Low,shap_ier_score,0.0128004985175906,IER (Econ Resources),0.0128004985175906,2,4
407031160,Berri,Critical,Moderate,shap_ier_score,0.0950784578844139,IER (Econ Resources),0.0950784578844139,1,3
407031161,Karoonda - Lameroo,High,Low,shap_ier_score,-0.01010938709294,IER (Econ Resources),0.01010938709294,2,4
407031162,Loxton,High,Low,shap_ier_score,0.0058122585427968,IER (Econ Resources),0.0058122585427968,2,4
407031163,Loxton Surrounds,Moderate,Low,shap_ier_score,-0.0929519059981534,IER (Econ Resources),0.0929519059981534,3,4
407031164,Mannum,Critical,Moderate,shap_ier_score,0.0628912795956694,IER (Econ Resources),0.0628912795956694,1,3
407031165,Murray Bridge,High,Moderate,shap_ier_score,-0.0028576006386999,IER (Econ Resources),0.0028576006386999,2,3
407031166,Murray Bridge Surrounds,Moderate,Low,shap_ier_score,-0.1223589903974345,IER (Econ Resources),0.1223589903974345,3,4
407031167,Renmark,Critical,Moderate,shap_ier_score,0.0869437973388711,IER (Econ Resources),0.0869437973388711,1,3
407031168,Renmark Surrounds,Moderate,Low,shap_ier_score,-0.1333269936892112,IER (Econ Resources),0.1333269936892112,3,4
407031169,The Coorong,High,Moderate,shap_ier_score,0.0130536191173449,IER (Econ Resources),0.0130536191173449,2,3
407031170,Waikerie,Critical,Moderate,shap_ier_score,0.0654776237624093,IER (Econ Resources),0.0654776237624093,1,3
401011001,Adelaide,Moderate,Low,shap_ieo_score,-0.0783921897212248,IEO (Education & Occ),0.0783921897212248,3,4
401011002,North Adelaide,Low,Low,shap_ieo_score,-0.0699103855540233,IEO (Education & Occ),0.0699103855540233,4,4
401021003,Adelaide Hills,Low,Low,shap_ieo_score,-0.0507860094455491,IEO (Education & Occ),0.0507860094455491,4,4
401021004,Aldgate - Stirling,Low,Low,shap_ieo_score,-0.0450806710377069,IEO (Education & Occ),0.0450806710377069,4,4
401021005,Hahndorf - Echunga,Low,Low,shap_ieo_score,-0.0576572610331256,IEO (Education & Occ),0.0576572610331256,4,4
401021006,Lobethal - Woodside,Moderate,Low,shap_ieo_score,-0.0522532214226492,IEO (Education & Occ),0.0522532214226492,3,4
401021007,Mount Barker,Moderate,Low,shap_ieo_score,-0.0553276118081999,IEO (Education & Occ),0.0553276118081999,3,4
401021008,Mount Barker Surrounds,Low,Low,shap_ieo_score,-0.0540526148369698,IEO (Education & Occ),0.0540526148369698,4,4
401021009,Nairne,Low,Low,shap_ieo_score,-0.0696009459654324,IEO (Education & Occ),0.0696009459654324,4,4
401021010,Uraidla - Summertown,Low,Low,shap_ieo_score,-0.0531014808229607,IEO (Education & Occ),0.0531014808229607,4,4
401031011,Burnside - Wattle Park,Low,Low,shap_ieo_score,-0.0440648154291992,IEO (Education & Occ),0.0440648154291992,4,4
401031012,Beaumont - Glen Osmond,Low,Low,shap_ieo_score,-0.0530854187795101,IEO (Education & Occ),0.0530854187795101,4,4
401031013,Toorak Gardens,Low,Low,shap_ieo_score,-0.0428340144140045,IEO (Education & Occ),0.0428340144140045,4,4
401041014,Athelstone,Low,Low,shap_ieo_score,-0.0481023346499031,IEO (Education & Occ),0.0481023346499031,4,4
401041015,Paradise - Newton,Moderate,Low,shap_ieo_score,-0.0915750650872707,IEO (Education & Occ),0.0915750650872707,3,4
401041016,Rostrevor - Magill,Moderate,Low,shap_ieo_score,-0.0693582339247809,IEO (Education & Occ),0.0693582339247809,3,4
401051017,Norwood (SA),Moderate,Low,shap_ieo_score,-0.0803823257408683,IEO (Education & Occ),0.0803823257408683,3,4
401051018,Payneham - Felixstow,Moderate,Low,shap_ieo_score,-0.0863138798049261,IEO (Education & Occ),0.0863138798049261,3,4
401051019,St Peters - Marden,Low,Low,shap_ieo_score,-0.0460875534267024,IEO (Education & Occ),0.0460875534267024,4,4
401061020,Nailsworth - Broadview,Low,Low,shap_ieo_score,-0.0496263722179845,IEO (Education & Occ),0.0496263722179845,4,4
401061021,Prospect,Low,Low,shap_ieo_score,-0.0455962177107081,IEO (Education & Occ),0.0455962177107081,4,4
401061022,Walkerville,Low,Low,shap_ieo_score,-0.0489030035336175,IEO (Education & Occ),0.0489030035336175,4,4
401071023,Goodwood - Millswood,Low,Low,shap_ieo_score,-0.043462375514535,IEO (Education & Occ),0.043462375514535,4,4
401071024,Unley - Parkside,Low,Low,shap_ieo_score,-0.0421977775705396,IEO (Education & Occ),0.0421977775705396,4,4
402011025,Gawler - North,Low,Low,shap_ieo_score,-0.0301563879718776,IEO (Education & Occ),0.0301563879718776,4,4
402011026,Gawler - South,Moderate,Low,shap_ieo_score,-0.0333370151501303,IEO (Education & Occ),0.0333370151501303,3,4
402011027,Lewiston - Two Wells,Low,Low,shap_ieo_score,-0.0092908778033639,IEO (Education & Occ),0.0092908778033639,4,4
402021028,Craigmore - Blakeview,Moderate,Low,shap_ieo_score,-0.0118186404573441,IEO (Education & Occ),0.0118186404573441,3,4
402021029,Davoren Park,Moderate,Low,shap_ieo_score,0.0172146018735605,IEO (Education & Occ),0.0172146018735605,3,4
402021030,Elizabeth,Critical,Moderate,shap_ieo_score,0.0917542740123647,IEO (Education & Occ),0.0917542740123647,1,3
402021031,Elizabeth East,Moderate,Low,shap_ieo_score,0.0303342930865634,IEO (Education & Occ),0.0303342930865634,3,4
402021032,Munno Para West - Angle Vale,Moderate,Low,shap_ieo_score,-0.016562952617094,IEO (Education & Occ),0.016562952617094,3,4
402021033,One Tree Hill,Low,Low,shap_ieo_score,-0.0545874571767419,IEO (Education & Occ),0.0545874571767419,4,4
402021034,Smithfield - Elizabeth North,High,Moderate,shap_ieo_score,0.0697120643835568,IEO (Education & Occ),0.0697120643835568,2,3
402021035,Virginia - Waterloo Corner,Moderate,Low,shap_ieo_score,-0.0123241661994257,IEO (Education & Occ),0.0123241661994257,3,4
402031036,Enfield - Blair Athol,Moderate,Low,shap_ieo_score,-0.0553584870614447,IEO (Education & Occ),0.0553584870614447,3,4
402031038,Windsor Gardens,Moderate,Low,shap_ieo_score,-0.0807790346230873,IEO (Education & Occ),0.0807790346230873,3,4
402031175,Northgate - Northfield,Low,Low,shap_ieo_score,-0.0782472213686006,IEO (Education & Occ),0.0782472213686006,4,4
402031176,Valley View - Gilles Plains,Moderate,Low,shap_ieo_score,-0.0643107786307883,IEO (Education & Occ),0.0643107786307883,3,4
402041040,Ingle Farm,Moderate,Low,shap_ieo_score,0.0088333593665709,IEO (Education & Occ),0.0088333593665709,3,4
402041041,Para Hills,Moderate,Low,shap_ieo_score,-0.0023697625718056,IEO (Education & Occ),0.0023697625718056,3,4
402041043,Parafield Gardens,Moderate,Low,shap_ieo_score,-0.0039801114306567,IEO (Education & Occ),0.0039801114306567,3,4
402041044,Paralowie,Moderate,Low,shap_ieo_score,0.0265992846717964,IEO (Education & Occ),0.0265992846717964,3,4
402041046,Salisbury,High,Low,shap_ieo_score,0.0387348951243054,IEO (Education & Occ),0.0387348951243054,2,4
402041047,Salisbury East,Moderate,Low,shap_ieo_score,-0.0190983687225145,IEO (Education & Occ),0.0190983687225145,3,4
402041048,Salisbury North,Moderate,Low,shap_ieo_score,0.0276085704015491,IEO (Education & Occ),0.0276085704015491,3,4
402041171,Mawson Lakes - Globe Derby Park,Low,Low,shap_ieo_score,-0.0653747939548881,IEO (Education & Occ),0.0653747939548881,4,4
402041172,Pooraka - Cavan,Moderate,Low,shap_ieo_score,-0.0029558543114657,IEO (Education & Occ),0.0029558543114657,3,4
402051049,Golden Grove,Moderate,Low,shap_ieo_score,-0.0610654331519294,IEO (Education & Occ),0.0610654331519294,3,4
402051050,Greenwith,Low,Low,shap_ieo_score,-0.0584153631581564,IEO (Education & Occ),0.0584153631581564,4,4
402051051,Highbury - Dernancourt,Low,Low,shap_ieo_score,-0.0515528426387364,IEO (Education & Occ),0.0515528426387364,4,4
402051052,Hope Valley - Modbury,Moderate,Low,shap_ieo_score,-0.0608068446199661,IEO (Education & Occ),0.0608068446199661,3,4
402051053,Modbury Heights,Moderate,Low,shap_ieo_score,-0.0563306013212907,IEO (Education & Occ),0.0563306013212907,3,4
402051054,Redwood Park,Low,Low,shap_ieo_score,-0.0388588285406178,IEO (Education & Occ),0.0388588285406178,4,4
402051055,St Agnes - Ridgehaven,Moderate,Low,shap_ieo_score,-0.0594975727485873,IEO (Education & Occ),0.0594975727485873,3,4
403011056,Brighton (SA),Moderate,Low,shap_ieo_score,-0.0443732563975224,IEO (Education & Occ),0.0443732563975224,3,4
403011057,Glenelg (SA),Moderate,Low,shap_ieo_score,-0.0579660107540943,IEO (Education & Occ),0.0579660107540943,3,4
403021058,Edwardstown,Moderate,Low,shap_ieo_score,-0.0819022701017649,IEO (Education & Occ),0.0819022701017649,3,4
403021059,Hallett Cove,Low,Low,shap_ieo_score,-0.0496868017649217,IEO (Education & Occ),0.0496868017649217,4,4
403021060,Marino - Seaview Downs,Low,Low,shap_ieo_score,-0.0531285385172679,IEO (Education & Occ),0.0531285385172679,4,4
403021061,Mitchell Park,Moderate,Low,shap_ieo_score,-0.077720568574167,IEO (Education & Occ),0.077720568574167,3,4
403021062,Morphettville,Moderate,Low,shap_ieo_score,-0.0792986202423398,IEO (Education & Occ),0.0792986202423398,3,4
403021063,Sheidow Park - Trott Park,Low,Low,shap_ieo_score,-0.0527852104418217,IEO (Education & Occ),0.0527852104418217,4,4
403021064,Warradale,Moderate,Low,shap_ieo_score,-0.0783715410143486,IEO (Education & Occ),0.0783715410143486,3,4
403031065,Belair,Low,Low,shap_ieo_score,-0.0578480837293714,IEO (Education & Occ),0.0578480837293714,4,4
403031066,Bellevue Heights,Low,Low,shap_ieo_score,-0.0529911912783264,IEO (Education & Occ),0.0529911912783264,4,4
403031067,Blackwood,Low,Low,shap_ieo_score,-0.0488422853722333,IEO (Education & Occ),0.0488422853722333,4,4
403031068,Colonel Light Gardens,Low,Low,shap_ieo_score,-0.0440088841482757,IEO (Education & Occ),0.0440088841482757,4,4
403031069,Mitcham (SA),Low,Low,shap_ieo_score,-0.0456852825597151,IEO (Education & Occ),0.0456852825597151,4,4
403031070,Panorama,Moderate,Low,shap_ieo_score,-0.0650520147827158,IEO (Education & Occ),0.0650520147827158,3,4
403041071,Aberfoyle Park,Low,Low,shap_ieo_score,-0.0523962018521344,IEO (Education & Occ),0.0523962018521344,4,4
403041072,Aldinga,Moderate,Low,shap_ieo_score,-0.0351683376817116,IEO (Education & Occ),0.0351683376817116,3,4
403041073,Christie Downs,High,Low,shap_ieo_score,0.050136929018622,IEO (Education & Occ),0.050136929018622,2,4
403041074,Christies Beach,Moderate,Low,shap_ieo_score,-0.032210432453977,IEO (Education & Occ),0.032210432453977,3,4
403041075,Clarendon,Low,Low,shap_ieo_score,-0.0550192056755508,IEO (Education & Occ),0.0550192056755508,4,4
403041076,Coromandel Valley,Low,Low,shap_ieo_score,-0.0530283257100631,IEO (Education & Occ),0.0530283257100631,4,4
403041077,Flagstaff Hill,Low,Low,shap_ieo_score,-0.0522377703501978,IEO (Education & Occ),0.0522377703501978,4,4
403041078,Hackham - Onkaparinga Hills,Moderate,Low,shap_ieo_score,-0.0219250014446267,IEO (Education & Occ),0.0219250014446267,3,4
403041079,Hackham West - Huntfield Heights,High,Low,shap_ieo_score,0.0279269290210919,IEO (Education & Occ),0.0279269290210919,2,4
403041080,Happy Valley,Moderate,Low,shap_ieo_score,-0.0569179175976619,IEO (Education & Occ),0.0569179175976619,3,4
403041081,Happy Valley Reservoir,Moderate,Low,shap_ieo_score,-0.0178110458644843,IEO (Education & Occ),0.0178110458644843,3,4
403041082,Lonsdale,Critical,Moderate,shap_ieo_score,0.1043476473381245,IEO (Education & Occ),0.1043476473381245,1,3
403041083,McLaren Vale,Moderate,Low,shap_ieo_score,-0.0600542814930754,IEO (Education & Occ),0.0600542814930754,3,4
403041084,Morphett Vale - East,Moderate,Low,shap_ieo_score,-0.0139848448758807,IEO (Education & Occ),0.0139848448758807,3,4
403041085,Morphett Vale - West,Moderate,Low,shap_ieo_score,0.0344339223169506,IEO (Education & Occ),0.0344339223169506,3,4
403041086,Reynella,Moderate,Low,shap_ieo_score,-0.0435445228782636,IEO (Education & Occ),0.0435445228782636,3,4
403041088,Willunga,Low,Low,shap_ieo_score,-0.0555527636448578,IEO (Education & Occ),0.0555527636448578,4,4
403041089,Woodcroft,Moderate,Low,shap_ieo_score,-0.0231496441419111,IEO (Education & Occ),0.0231496441419111,3,4
403041177,Seaford - Seaford Meadows,Moderate,Low,shap_ieo_score,-0.0433556762680424,IEO (Education & Occ),0.0433556762680424,3,4
403041178,Seaford Rise - Moana,Moderate,Low,shap_ieo_score,-0.0307895958956222,IEO (Education & Occ),0.0307895958956222,3,4
404011090,Beverley,Moderate,Low,shap_ieo_score,-0.0979828688691586,IEO (Education & Occ),0.0979828688691586,3,4
404011091,Flinders Park,Moderate,Low,shap_ieo_score,-0.0855433147794108,IEO (Education & Occ),0.0855433147794108,3,4
404011092,Henley Beach,Low,Low,shap_ieo_score,-0.0436455472133954,IEO (Education & Occ),0.0436455472133954,4,4
404011093,Hindmarsh - Brompton,Moderate,Low,shap_ieo_score,-0.0769461564333254,IEO (Education & Occ),0.0769461564333254,3,4
404011094,Royal Park - Hendon - Albert Park,Moderate,Low,shap_ieo_score,-0.0431218557199386,IEO (Education & Occ),0.0431218557199386,3,4
404011095,Seaton - Grange,Moderate,Low,shap_ieo_score,-0.0834014882955614,IEO (Education & Occ),0.0834014882955614,3,4
404011096,West Lakes,Moderate,Low,shap_ieo_score,-0.0606887806654241,IEO (Education & Occ),0.0606887806654241,3,4
404011097,Woodville - Cheltenham,Moderate,Low,shap_ieo_score,-0.0659877636744077,IEO (Education & Occ),0.0659877636744077,3,4
404021099,Largs Bay - Semaphore,Moderate,Low,shap_ieo_score,-0.0872077530593563,IEO (Education & Occ),0.0872077530593563,3,4
404021100,North Haven,Moderate,Low,shap_ieo_score,-0.0490883283316577,IEO (Education & Occ),0.0490883283316577,3,4
404021101,Port Adelaide,Moderate,Low,shap_ieo_score,-0.0578803539622038,IEO (Education & Occ),0.0578803539622038,3,4
404021102,The Parks,Moderate,Low,shap_ieo_score,-0.0426311074096877,IEO (Education & Occ),0.0426311074096877,3,4
404021103,Torrens Island,Critical,Moderate,shap_ieo_score,-0.0158776384945857,IEO (Education & Occ),0.0158776384945857,1,3
404031105,Fulham,Low,Low,shap_ieo_score,-0.0510092648998146,IEO (Education & Occ),0.0510092648998146,4,4
404031106,Lockleys,Moderate,Low,shap_ieo_score,-0.0837701123572068,IEO (Education & Occ),0.0837701123572068,3,4
404031107,Plympton,Moderate,Low,shap_ieo_score,-0.0805632980379466,IEO (Education & Occ),0.0805632980379466,3,4
404031108,Richmond (SA),Moderate,Low,shap_ieo_score,-0.0896072569137979,IEO (Education & Occ),0.0896072569137979,3,4
404031109,West Beach,Low,Low,shap_ieo_score,-0.051988762799744,IEO (Education & Occ),0.051988762799744,4,4
405011110,Barossa - Angaston,Moderate,Low,shap_ieo_score,-0.042498826432026,IEO (Education & Occ),0.042498826432026,3,4
405011111,Light,Moderate,Low,shap_ieo_score,-0.0350990640342611,IEO (Education & Occ),0.0350990640342611,3,4
405011112,Lyndoch,Moderate,Low,shap_ieo_score,-0.0449324872348287,IEO (Education & Occ),0.0449324872348287,3,4
405011113,Mallala,Moderate,Low,shap_ieo_score,0.0397040727933948,IEO (Education & Occ),0.0397040727933948,3,4
405011114,Nuriootpa,Moderate,Low,shap_ieo_score,-0.0130692926206265,IEO (Education & Occ),0.0130692926206265,3,4
405011115,Tanunda,Moderate,Low,shap_ieo_score,-0.0763119786535078,IEO (Education & Occ),0.0763119786535078,3,4
405021116,Clare,Moderate,Low,shap_ieo_score,-0.0760979805598388,IEO (Education & Occ),0.0760979805598388,3,4
405021117,Gilbert Valley,High,Low,shap_ieo_score,-0.0599333119507488,IEO (Education & Occ),0.0599333119507488,2,4
405021118,Goyder,Critical,Moderate,shap_ieo_score,0.0601091381691783,IEO (Education & Occ),0.0601091381691783,1,3
405021119,Wakefield - Barunga West,High,Moderate,shap_ieo_score,-0.0261192485396223,IEO (Education & Occ),0.0261192485396223,2,3
405031120,Jamestown,High,Low,shap_ieo_score,-0.0917992016592251,IEO (Education & Occ),0.0917992016592251,2,4
405031121,Peterborough - Mount Remarkable,Critical,Moderate,shap_ieo_score,0.0761465989418957,IEO (Education & Occ),0.0761465989418957,1,3
405031122,Port Pirie,Critical,Moderate,shap_ieo_score,0.1064608000262026,IEO (Education & Occ),0.1064608000262026,1,3
405031123,Port Pirie Surrounds,High,Low,shap_ieo_score,-0.0555313544676212,IEO (Education & Occ),0.0555313544676212,2,4
405041124,Kadina,High,Low,shap_ieo_score,0.0256418686171581,IEO (Education & Occ),0.0256418686171581,2,4
405041125,Moonta,Critical,Moderate,shap_ieo_score,0.089063322153776,IEO (Education & Occ),0.089063322153776,1,3
405041126,Wallaroo,Critical,Moderate,shap_ieo_score,0.1237421689291395,IEO (Education & Occ),0.1237421689291395,1,3
405041127,Yorke Peninsula - North,Critical,Moderate,shap_ieo_score,0.0719673224886607,IEO (Education & Occ),0.0719673224886607,1,3
405041128,Yorke Peninsula - South,Critical,Moderate,shap_ieo_score,0.0582031029865349,IEO (Education & Occ),0.0582031029865349,1,3
406011129,Ceduna,Moderate,Low,shap_ieo_score,-0.0195334565737763,IEO (Education & Occ),0.0195334565737763,3,4
406011130,Eyre Peninsula,Moderate,Low,shap_ieo_score,-0.0337216103395179,IEO (Education & Occ),0.0337216103395179,3,4
406011131,Kimba - Cleve - Franklin Harbour,High,Low,shap_ieo_score,-0.0609884476696592,IEO (Education & Occ),0.0609884476696592,2,4
406011132,Le Hunte - Elliston,High,Low,shap_ieo_score,-0.0865614009159779,IEO (Education & Occ),0.0865614009159779,2,4
406011133,Port Lincoln,Moderate,Low,shap_ieo_score,-0.0213777674270331,IEO (Education & Occ),0.0213777674270331,3,4
406011134,West Coast (SA),High,Low,shap_ieo_score,-0.0726435442024395,IEO (Education & Occ),0.0726435442024395,2,4
406011135,Western,Moderate,Low,shap_ieo_score,-0.1308749452007753,IEO (Education & Occ),0.1308749452007753,3,4
406011136,Whyalla,High,Low,shap_ieo_score,0.0346060183095889,IEO (Education & Occ),0.0346060183095889,2,4
406021138,APY Lands,High,Low,shap_ieo_score,0.0268535815944345,IEO (Education & Occ),0.0268535815944345,2,4
406021140,Quorn - Lake Gilles,High,Moderate,shap_ieo_score,0.0132402207707821,IEO (Education & Occ),0.0132402207707821,2,3
406021141,Outback,High,Low,shap_ieo_score,-0.0187102370792165,IEO (Education & Occ),0.0187102370792165,2,4
406021142,Port Augusta,Moderate,Low,shap_ieo_score,0.0294991207138352,IEO (Education & Occ),0.0294991207138352,3,4
406021143,Roxby Downs,Low,Low,shap_ieo_score,-0.0006157932299717,IEO (Education & Occ),0.0006157932299717,4,4
407011144,Goolwa - Port Elliot,Critical,Moderate,shap_ieo_score,-0.0358760897691834,IEO (Education & Occ),0.0358760897691834,1,3
407011145,Kangaroo Island,High,Moderate,shap_ieo_score,-0.0782452762153602,IEO (Education & Occ),0.0782452762153602,2,3
407011146,Strathalbyn,Moderate,Low,shap_ieo_score,-0.0402750298162591,IEO (Education & Occ),0.0402750298162591,3,4
407011147,Strathalbyn Surrounds,Moderate,Low,shap_ieo_score,-0.0471118156372715,IEO (Education & Occ),0.0471118156372715,3,4
407011148,Victor Harbor,Critical,Moderate,shap_ieo_score,0.0805256440601535,IEO (Education & Occ),0.0805256440601535,1,3
407011149,Yankalilla,High,Moderate,shap_ieo_score,-0.0387187565927558,IEO (Education & Occ),0.0387187565927558,2,3
407021150,Grant,Moderate,Low,shap_ieo_score,0.001889466630873,IEO (Education & Occ),0.001889466630873,3,4
