SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,price_increase_pct,scenario_label,baseline_tier_abs,baseline_tier_rel,baseline_tier_order,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_burden_pct,sim_tier_abs,sim_tier_order,tier_shift,tier_shifted
403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,87098.0,1302.02,0.014949,1.4949,Low,4,0.0,0
403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,90366.0,1302.02,0.014408,1.4408,Low,4,0.0,0
404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,100704.0,1302.02,0.012929,1.2929,Low,4,0.0,0
404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,92861.0,1302.02,0.014021,1.4021,Low,4,0.0,0
404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Low,4,Low,Low,106110.0,1302.02,0.01227,1.227,Low,4,0.0,0
404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,96901.0,1302.02,0.013437,1.3437,Low,4,0.0,0
404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,84781.0,1302.02,0.015357,1.5357,Low,4,0.0,0
404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,84662.0,1302.02,0.015379,1.5379,Low,4,0.0,0
404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,89475.0,1302.02,0.014552,1.4552,Low,4,0.0,0
404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,88584.0,1302.02,0.014698,1.4698,Low,4,0.0,0
404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,,1302.02,,,Unknown,5,,0
404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,94109.0,1302.02,0.013835,1.3835,Low,4,0.0,0
404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,84009.0,1302.02,0.015499,1.5499,Low,4,0.0,0
404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,74087.0,1302.02,0.017574,1.7574,Low,4,0.0,0
404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,77058.0,1302.02,0.016897,1.6897,Low,4,0.0,0
404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,1,30.0,+30%,Moderate,Critical,3,Moderate,Critical,44500.0,1302.02,0.029259,2.9259,Moderate,3,0.0,0
404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,,1302.02,,,Unknown,5,,0
404031105,Fulham,West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Low,Low,4,Low,Low,104150.0,1302.02,0.012501,1.2501,Low,4,0.0,0
404031106,Lockleys,West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,97139.0,1302.02,0.013404,1.3404,Low,4,0.0,0
404031107,Plympton,West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,92148.0,1302.02,0.01413,1.413,Low,4,0.0,0
404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Low,Moderate,4,Low,Moderate,92386.0,1302.02,0.014093,1.4093,Low,4,0.0,0
404031109,West Beach,West Torrens,Adelaide - West,SA Water,1,30.0,+30%,Low,Low,4,Low,Low,103734.0,1302.02,0.012552,1.2552,Low,4,0.0,0
405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,85613.0,1485.62,0.017353,1.7353,Low,4,0.0,0
405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,91732.0,1485.62,0.016195,1.6195,Low,4,0.0,0
405011112,Lyndoch,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,108546.0,1485.62,0.013687,1.3687,Low,4,0.0,0
405011113,Mallala,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,81335.0,1485.62,0.018265,1.8265,Low,4,0.0,0
405011114,Nuriootpa,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,78781.0,1485.62,0.018858,1.8858,Low,4,0.0,0
405011115,Tanunda,Barossa,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,85910.0,1485.62,0.017293,1.7293,Low,4,0.0,0
405021116,Clare,Lower North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,81276.0,1485.62,0.018279,1.8279,Low,4,0.0,0
405021117,Gilbert Valley,Lower North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,High,4,Low,High,74681.0,1485.62,0.019893,1.9893,Low,4,0.0,0
405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,54481.0,1485.62,0.027269,2.7269,Moderate,3,0.0,0
405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,64878.0,1485.62,0.022899,2.2899,Moderate,3,0.0,0
405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,High,4,Low,High,68027.0,1485.62,0.021839,2.1839,Moderate,3,1.0,1
405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,55313.0,1485.62,0.026858,2.6858,Moderate,3,0.0,0
405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,62026.0,1485.62,0.023952,2.3952,Moderate,3,0.0,0
405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,High,4,Low,High,68027.0,1485.62,0.021839,2.1839,Moderate,3,1.0,1
405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Low,High,4,Low,High,68621.0,1485.62,0.02165,2.165,Moderate,3,1.0,1
405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,57333.0,1485.62,0.025912,2.5912,Moderate,3,0.0,0
405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,54422.0,1485.62,0.027298,2.7298,Moderate,3,0.0,0
405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,59590.0,1485.62,0.024931,2.4931,Moderate,3,0.0,0
405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,52936.0,1485.62,0.028064,2.8064,Moderate,3,0.0,0
406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,83534.0,1485.62,0.017785,1.7785,Low,4,0.0,0
406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,77711.0,1485.62,0.019117,1.9117,Low,4,0.0,0
406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,69869.0,1485.62,0.021263,2.1263,Moderate,3,1.0,1
406011132,Le Hunte - Elliston,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,73374.0,1485.62,0.020247,2.0247,Moderate,3,1.0,1
406011133,Port Lincoln,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,77295.0,1485.62,0.01922,1.922,Low,4,0.0,0
406011134,West Coast (SA),Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,68205.0,1485.62,0.021782,2.1782,Moderate,3,1.0,1
406011135,Western,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,77949.0,1485.62,0.019059,1.9059,Low,4,0.0,0
406011136,Whyalla,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,70582.0,1485.62,0.021048,2.1048,Moderate,3,1.0,1
406011137,Whyalla - North,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,,1485.62,,,Unknown,5,,0
406021138,APY Lands,Outback - North and East,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,75216.0,1485.62,0.019751,1.9751,Low,4,0.0,0
406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,0,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,45391.0,,,,Unknown,5,,0
406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,62205.0,1485.62,0.023883,2.3883,Moderate,3,0.0,0
406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,0,30.0,+30%,Low,High,4,Low,High,72126.0,1485.62,0.020598,2.0598,Moderate,3,1.0,1
406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,75869.0,1485.62,0.019581,1.9581,Low,4,0.0,0
406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,0,30.0,+30%,Low,Low,4,Low,Low,186554.0,1485.62,0.007963,0.7963,Low,4,0.0,0
407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,57630.0,1485.62,0.025779,2.5779,Moderate,3,0.0,0
407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,67017.0,1485.62,0.022168,2.2168,Moderate,3,0.0,0
407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,75869.0,1485.62,0.019581,1.9581,Low,4,0.0,0
407011147,Strathalbyn Surrounds,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,87871.0,1485.62,0.016907,1.6907,Low,4,0.0,0
407011148,Victor Harbor,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,58046.0,1485.62,0.025594,2.5594,Moderate,3,0.0,0
407011149,Yankalilla,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,64284.0,1485.62,0.02311,2.311,Moderate,3,0.0,0
407021150,Grant,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,93990.0,1485.62,0.015806,1.5806,Low,4,0.0,0
407021151,Kingston - Robe,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,High,4,Low,High,71295.0,1485.62,0.020838,2.0838,Moderate,3,1.0,1
407021152,Millicent,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,58699.0,1485.62,0.025309,2.5309,Moderate,3,0.0,0
407021154,Naracoorte,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,81811.0,1485.62,0.018159,1.8159,Low,4,0.0,0
407021155,Naracoorte Surrounds,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,96961.0,1485.62,0.015322,1.5322,Low,4,0.0,0
407021156,Penola,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,78068.0,1485.62,0.01903,1.903,Low,4,0.0,0
407021157,Tatiara,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,87336.0,1485.62,0.01701,1.701,Low,4,0.0,0
407021158,Wattle Range,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,80266.0,1485.62,0.018509,1.8509,Low,4,0.0,0
407021173,Mount Gambier - East,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,80088.0,1485.62,0.01855,1.855,Low,4,0.0,0
407021174,Mount Gambier - West,Limestone Coast,South Australia - South East,SA Water,0,30.0,+30%,Low,High,4,Low,High,71889.0,1485.62,0.020665,2.0665,Moderate,3,1.0,1
407031159,Barmera,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,High,4,Low,High,73968.0,1485.62,0.020085,2.0085,Moderate,3,1.0,1
407031160,Berri,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,61729.0,1485.62,0.024067,2.4067,Moderate,3,0.0,0
407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,High,4,Low,High,70641.0,1485.62,0.021031,2.1031,Moderate,3,1.0,1
407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,High,4,Low,High,71770.0,1485.62,0.0207,2.07,Moderate,3,1.0,1
407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,77236.0,1485.62,0.019235,1.9235,Low,4,0.0,0
407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,53530.0,1485.62,0.027753,2.7753,Moderate,3,0.0,0
407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,63987.0,1485.62,0.023218,2.3218,Moderate,3,0.0,0
407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,76879.0,1485.62,0.019324,1.9324,Low,4,0.0,0
407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,60422.0,1485.62,0.024587,2.4587,Moderate,3,0.0,0
407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Low,Moderate,4,Low,Moderate,86682.0,1485.62,0.017139,1.7139,Low,4,0.0,0
407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,High,3,Moderate,High,64462.0,1485.62,0.023046,2.3046,Moderate,3,0.0,0
407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,0,30.0,+30%,Moderate,Critical,3,Moderate,Critical,61016.0,1485.62,0.024348,2.4348,Moderate,3,0.0,0
497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,0,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,,1485.62,,,Unknown,5,,0
499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,0,30.0,+30%,Unknown,Unknown,5,Unknown,Unknown,,1485.62,,,Unknown,5,,0
401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,81098.0,1197.27,0.014763,1.4763,Low,4,0.0,0
401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,110923.0,1197.27,0.010794,1.0794,Low,4,0.0,0
401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,113180.0,1197.27,0.010578,1.0578,Low,4,0.0,0
401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,136470.0,1197.27,0.008773,0.8773,Low,4,0.0,0
401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,114428.0,1197.27,0.010463,1.0463,Low,4,0.0,0
401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,100466.0,1197.27,0.011917,1.1917,Low,4,0.0,0
401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,100882.0,1197.27,0.011868,1.1868,Low,4,0.0,0
401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,105991.0,1197.27,0.011296,1.1296,Low,4,0.0,0
401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,105516.0,1197.27,0.011347,1.1347,Low,4,0.0,0
401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,129578.0,1197.27,0.00924,0.924,Low,4,0.0,0
401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,123934.0,1197.27,0.009661,0.9661,Low,4,0.0,0
401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,138193.0,1197.27,0.008664,0.8664,Low,4,0.0,0
401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,114606.0,1197.27,0.010447,1.0447,Low,4,0.0,0
401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,115319.0,1197.27,0.010382,1.0382,Low,4,0.0,0
401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84781.0,1197.27,0.014122,1.4122,Low,4,0.0,0
401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,97674.0,1197.27,0.012258,1.2258,Low,4,0.0,0
401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,98208.0,1197.27,0.012191,1.2191,Low,4,0.0,0
401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,87692.0,1197.27,0.013653,1.3653,Low,4,0.0,0
401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,111636.0,1197.27,0.010725,1.0725,Low,4,0.0,0
401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,116864.0,1197.27,0.010245,1.0245,Low,4,0.0,0
401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,119953.0,1197.27,0.009981,0.9981,Low,4,0.0,0
401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,121914.0,1197.27,0.009821,0.9821,Low,4,0.0,0
401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,118884.0,1197.27,0.010071,1.0071,Low,4,0.0,0
401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,118706.0,1197.27,0.010086,1.0086,Low,4,0.0,0
402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,105160.0,1197.27,0.011385,1.1385,Low,4,0.0,0
402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,79375.0,1197.27,0.015084,1.5084,Low,4,0.0,0
402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,113358.0,1197.27,0.010562,1.0562,Low,4,0.0,0
402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,95060.0,1197.27,0.012595,1.2595,Low,4,0.0,0
402021029,Davoren Park,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,68978.0,1197.27,0.017357,1.7357,Low,4,0.0,0
402021030,Elizabeth,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,49134.0,1197.27,0.024367,2.4367,Moderate,3,0.0,0
402021031,Elizabeth East,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,70582.0,1197.27,0.016963,1.6963,Low,4,0.0,0
402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,98208.0,1197.27,0.012191,1.2191,Low,4,0.0,0
402021033,One Tree Hill,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,135282.0,1197.27,0.00885,0.885,Low,4,0.0,0
402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,55788.0,1197.27,0.021461,2.1461,Moderate,3,0.0,0
402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,82405.0,1197.27,0.014529,1.4529,Low,4,0.0,0
402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84841.0,1197.27,0.014112,1.4112,Low,4,0.0,0
402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,94762.0,1197.27,0.012634,1.2634,Low,4,0.0,0
402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,104506.0,1197.27,0.011456,1.1456,Low,4,0.0,0
402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,87277.0,1197.27,0.013718,1.3718,Low,4,0.0,0
402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1197.27,,,Unknown,5,,0
402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,79850.0,1197.27,0.014994,1.4994,Low,4,0.0,0
402041041,Para Hills,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,85791.0,1197.27,0.013956,1.3956,Low,4,0.0,0
402041042,Parafield,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1197.27,,,Unknown,5,,0
402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,82226.0,1197.27,0.014561,1.4561,Low,4,0.0,0
402041044,Paralowie,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,86623.0,1197.27,0.013822,1.3822,Low,4,0.0,0
402041046,Salisbury,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,63630.0,1197.27,0.018816,1.8816,Low,4,0.0,0
402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,79553.0,1197.27,0.01505,1.505,Low,4,0.0,0
402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,74562.0,1197.27,0.016057,1.6057,Low,4,0.0,0
402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,113656.0,1197.27,0.010534,1.0534,Low,4,0.0,0
402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,75038.0,1197.27,0.015956,1.5956,Low,4,0.0,0
402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,99456.0,1197.27,0.012038,1.2038,Low,4,0.0,0
402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,115081.0,1197.27,0.010404,1.0404,Low,4,0.0,0
402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,114071.0,1197.27,0.010496,1.0496,Low,4,0.0,0
402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,78068.0,1197.27,0.015336,1.5336,Low,4,0.0,0
402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,98446.0,1197.27,0.012162,1.2162,Low,4,0.0,0
402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,108011.0,1197.27,0.011085,1.1085,Low,4,0.0,0
