price_increase_pct,scenario_label,SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_tier_abs,tier_shift,sim_burden_pct,tier_shifted,sim_tier_order
15.0,+15%,407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,False,Low,High,71770.0,1414.72,0.019712,Low,0.0,1.9712,0,4
15.0,+15%,407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,77236.0,1414.72,0.018317,Low,0.0,1.8317,0,4
15.0,+15%,407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,53530.0,1414.72,0.026429,Moderate,0.0,2.6429,0,3
15.0,+15%,407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,High,63987.0,1414.72,0.022109,Moderate,0.0,2.2109,0,3
15.0,+15%,407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,76879.0,1414.72,0.018402,Low,0.0,1.8402,0,4
15.0,+15%,407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,60422.0,1414.72,0.023414,Moderate,0.0,2.3414,0,3
15.0,+15%,407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,86682.0,1414.72,0.016321,Low,0.0,1.6321,0,4
15.0,+15%,407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,High,64462.0,1414.72,0.021947,Moderate,0.0,2.1947,0,3
15.0,+15%,407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,61016.0,1414.72,0.023186,Moderate,0.0,2.3186,0,3
15.0,+15%,497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,False,Unknown,Unknown,,1414.72,,Unknown,,,0,5
15.0,+15%,499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,False,Unknown,Unknown,,1414.72,,Unknown,,,0,5
20.0,+20%,401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,True,Low,Moderate,81098.0,1254.76,0.015472,Low,0.0,1.5472,0,4
20.0,+20%,401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,True,Low,Low,110923.0,1254.76,0.011312,Low,0.0,1.1312,0,4
20.0,+20%,401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,113180.0,1254.76,0.011086,Low,0.0,1.1086,0,4
20.0,+20%,401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,136470.0,1254.76,0.009194,Low,0.0,0.9194,0,4
20.0,+20%,401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,114428.0,1254.76,0.010965,Low,0.0,1.0965,0,4
20.0,+20%,401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Moderate,100466.0,1254.76,0.012489,Low,0.0,1.2489,0,4
20.0,+20%,401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Moderate,100882.0,1254.76,0.012438,Low,0.0,1.2438,0,4
20.0,+20%,401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,105991.0,1254.76,0.011838,Low,0.0,1.1838,0,4
20.0,+20%,401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,105516.0,1254.76,0.011892,Low,0.0,1.1892,0,4
20.0,+20%,401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,129578.0,1254.76,0.009683,Low,0.0,0.9683,0,4
20.0,+20%,401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,123934.0,1254.76,0.010124,Low,0.0,1.0124,0,4
20.0,+20%,401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,138193.0,1254.76,0.00908,Low,0.0,0.908,0,4
20.0,+20%,401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,114606.0,1254.76,0.010948,Low,0.0,1.0948,0,4
20.0,+20%,401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Low,115319.0,1254.76,0.010881,Low,0.0,1.0881,0,4
20.0,+20%,401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Moderate,84781.0,1254.76,0.0148,Low,0.0,1.48,0,4
20.0,+20%,401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Moderate,97674.0,1254.76,0.012846,Low,0.0,1.2846,0,4
20.0,+20%,401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Moderate,98208.0,1254.76,0.012777,Low,0.0,1.2777,0,4
20.0,+20%,401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Moderate,87692.0,1254.76,0.014309,Low,0.0,1.4309,0,4
20.0,+20%,401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Low,111636.0,1254.76,0.01124,Low,0.0,1.124,0,4
20.0,+20%,401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,116864.0,1254.76,0.010737,Low,0.0,1.0737,0,4
20.0,+20%,401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,119953.0,1254.76,0.01046,Low,0.0,1.046,0,4
20.0,+20%,401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,121914.0,1254.76,0.010292,Low,0.0,1.0292,0,4
20.0,+20%,401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,True,Low,Low,118884.0,1254.76,0.010554,Low,0.0,1.0554,0,4
20.0,+20%,401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,True,Low,Low,118706.0,1254.76,0.01057,Low,0.0,1.057,0,4
20.0,+20%,402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Low,105160.0,1254.76,0.011932,Low,0.0,1.1932,0,4
20.0,+20%,402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Moderate,79375.0,1254.76,0.015808,Low,0.0,1.5808,0,4
20.0,+20%,402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Low,113358.0,1254.76,0.011069,Low,0.0,1.1069,0,4
20.0,+20%,402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,True,Low,Moderate,95060.0,1254.76,0.0132,Low,0.0,1.32,0,4
20.0,+20%,402021029,Davoren Park,Playford,Adelaide - North,SA Water,True,Low,Moderate,68978.0,1254.76,0.018191,Low,0.0,1.8191,0,4
20.0,+20%,402021030,Elizabeth,Playford,Adelaide - North,SA Water,True,Moderate,Critical,49134.0,1254.76,0.025538,Moderate,0.0,2.5538,0,3
20.0,+20%,402021031,Elizabeth East,Playford,Adelaide - North,SA Water,True,Low,Moderate,70582.0,1254.76,0.017777,Low,0.0,1.7777,0,4
20.0,+20%,402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,True,Low,Moderate,98208.0,1254.76,0.012777,Low,0.0,1.2777,0,4
20.0,+20%,402021033,One Tree Hill,Playford,Adelaide - North,SA Water,True,Low,Low,135282.0,1254.76,0.009275,Low,0.0,0.9275,0,4
20.0,+20%,402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,True,Moderate,High,55788.0,1254.76,0.022492,Moderate,0.0,2.2492,0,3
20.0,+20%,402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,True,Low,Moderate,82405.0,1254.76,0.015227,Low,0.0,1.5227,0,4
20.0,+20%,402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,84841.0,1254.76,0.01479,Low,0.0,1.479,0,4
20.0,+20%,402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,94762.0,1254.76,0.013241,Low,0.0,1.3241,0,4
20.0,+20%,402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Low,104506.0,1254.76,0.012007,Low,0.0,1.2007,0,4
20.0,+20%,402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,87277.0,1254.76,0.014377,Low,0.0,1.4377,0,4
20.0,+20%,402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,True,Unknown,Unknown,,1254.76,,Unknown,,,0,5
20.0,+20%,402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,79850.0,1254.76,0.015714,Low,0.0,1.5714,0,4
20.0,+20%,402041041,Para Hills,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,85791.0,1254.76,0.014626,Low,0.0,1.4626,0,4
20.0,+20%,402041042,Parafield,Salisbury,Adelaide - North,SA Water,True,Unknown,Unknown,,1254.76,,Unknown,,,0,5
20.0,+20%,402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,82226.0,1254.76,0.01526,Low,0.0,1.526,0,4
20.0,+20%,402041044,Paralowie,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,86623.0,1254.76,0.014485,Low,0.0,1.4485,0,4
20.0,+20%,402041046,Salisbury,Salisbury,Adelaide - North,SA Water,True,Low,High,63630.0,1254.76,0.01972,Low,0.0,1.972,0,4
20.0,+20%,402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,79553.0,1254.76,0.015773,Low,0.0,1.5773,0,4
20.0,+20%,402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,74562.0,1254.76,0.016828,Low,0.0,1.6828,0,4
20.0,+20%,402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,True,Low,Low,113656.0,1254.76,0.01104,Low,0.0,1.104,0,4
20.0,+20%,402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,75038.0,1254.76,0.016722,Low,0.0,1.6722,0,4
20.0,+20%,402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,99456.0,1254.76,0.012616,Low,0.0,1.2616,0,4
20.0,+20%,402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,115081.0,1254.76,0.010903,Low,0.0,1.0903,0,4
20.0,+20%,402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,114071.0,1254.76,0.011,Low,0.0,1.1,0,4
20.0,+20%,402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,78068.0,1254.76,0.016073,Low,0.0,1.6073,0,4
20.0,+20%,402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,98446.0,1254.76,0.012746,Low,0.0,1.2746,0,4
20.0,+20%,402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,108011.0,1254.76,0.011617,Low,0.0,1.1617,0,4
20.0,+20%,402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,88643.0,1254.76,0.014155,Low,0.0,1.4155,0,4
20.0,+20%,403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,True,Low,Moderate,99397.0,1254.76,0.012624,Low,0.0,1.2624,0,4
20.0,+20%,403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,True,Low,Moderate,92802.0,1254.76,0.013521,Low,0.0,1.3521,0,4
20.0,+20%,403021058,Edwardstown,Marion,Adelaide - South,SA Water,True,Low,Moderate,86267.0,1254.76,0.014545,Low,0.0,1.4545,0,4
20.0,+20%,403021059,Hallett Cove,Marion,Adelaide - South,SA Water,True,Low,Low,111457.0,1254.76,0.011258,Low,0.0,1.1258,0,4
20.0,+20%,403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,True,Low,Low,108190.0,1254.76,0.011598,Low,0.0,1.1598,0,4
20.0,+20%,403021061,Mitchell Park,Marion,Adelaide - South,SA Water,True,Low,Moderate,77652.0,1254.76,0.016159,Low,0.0,1.6159,0,4
20.0,+20%,403021062,Morphettville,Marion,Adelaide - South,SA Water,True,Low,Moderate,92327.0,1254.76,0.01359,Low,0.0,1.359,0,4
20.0,+20%,403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,True,Low,Low,114190.0,1254.76,0.010988,Low,0.0,1.0988,0,4
20.0,+20%,403021064,Warradale,Marion,Adelaide - South,SA Water,True,Low,Moderate,84425.0,1254.76,0.014862,Low,0.0,1.4862,0,4
20.0,+20%,403031065,Belair,Mitcham,Adelaide - South,SA Water,True,Low,Low,135044.0,1254.76,0.009291,Low,0.0,0.9291,0,4
20.0,+20%,403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,True,Low,Low,104803.0,1254.76,0.011973,Low,0.0,1.1973,0,4
20.0,+20%,403031067,Blackwood,Mitcham,Adelaide - South,SA Water,True,Low,Low,125597.0,1254.76,0.00999,Low,0.0,0.999,0,4
20.0,+20%,403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,True,Low,Low,119181.0,1254.76,0.010528,Low,0.0,1.0528,0,4
20.0,+20%,403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,True,Low,Low,130885.0,1254.76,0.009587,Low,0.0,0.9587,0,4
20.0,+20%,403031070,Panorama,Mitcham,Adelaide - South,SA Water,True,Low,Moderate,90188.0,1254.76,0.013913,Low,0.0,1.3913,0,4
20.0,+20%,403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,107358.0,1254.76,0.011688,Low,0.0,1.1688,0,4
20.0,+20%,403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,78246.0,1254.76,0.016036,Low,0.0,1.6036,0,4
20.0,+20%,403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,True,Low,High,59115.0,1254.76,0.021226,Moderate,1.0,2.1226,1,3
20.0,+20%,403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,72483.0,1254.76,0.017311,Low,0.0,1.7311,0,4
20.0,+20%,403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,120013.0,1254.76,0.010455,Low,0.0,1.0455,0,4
20.0,+20%,403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,132667.0,1254.76,0.009458,Low,0.0,0.9458,0,4
20.0,+20%,403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,121498.0,1254.76,0.010327,Low,0.0,1.0327,0,4
20.0,+20%,403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,80504.0,1254.76,0.015586,Low,0.0,1.5586,0,4
20.0,+20%,403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,True,Low,High,64165.0,1254.76,0.019555,Low,0.0,1.9555,0,4
20.0,+20%,403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,93158.0,1254.76,0.013469,Low,0.0,1.3469,0,4
20.0,+20%,403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,81692.0,1254.76,0.01536,Low,0.0,1.536,0,4
20.0,+20%,403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,True,Moderate,Critical,43074.0,1254.76,0.02913,Moderate,0.0,2.913,0,3
20.0,+20%,403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,97317.0,1254.76,0.012894,Low,0.0,1.2894,0,4
20.0,+20%,403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,72958.0,1254.76,0.017198,Low,0.0,1.7198,0,4
20.0,+20%,403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,69096.0,1254.76,0.01816,Low,0.0,1.816,0,4
20.0,+20%,403041086,Reynella,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,79256.0,1254.76,0.015832,Low,0.0,1.5832,0,4
20.0,+20%,403041088,Willunga,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,104268.0,1254.76,0.012034,Low,0.0,1.2034,0,4
20.0,+20%,403041089,Woodcroft,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,99337.0,1254.76,0.012631,Low,0.0,1.2631,0,4
20.0,+20%,403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,87098.0,1254.76,0.014406,Low,0.0,1.4406,0,4
20.0,+20%,403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,90366.0,1254.76,0.013885,Low,0.0,1.3885,0,4
20.0,+20%,404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,100704.0,1254.76,0.01246,Low,0.0,1.246,0,4
20.0,+20%,404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,92861.0,1254.76,0.013512,Low,0.0,1.3512,0,4
20.0,+20%,404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,True,Low,Low,106110.0,1254.76,0.011825,Low,0.0,1.1825,0,4
20.0,+20%,404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,96901.0,1254.76,0.012949,Low,0.0,1.2949,0,4
20.0,+20%,404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,84781.0,1254.76,0.0148,Low,0.0,1.48,0,4
20.0,+20%,404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,84662.0,1254.76,0.014821,Low,0.0,1.4821,0,4
20.0,+20%,404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,89475.0,1254.76,0.014024,Low,0.0,1.4024,0,4
20.0,+20%,404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,88584.0,1254.76,0.014165,Low,0.0,1.4165,0,4
20.0,+20%,404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,True,Unknown,Unknown,,1254.76,,Unknown,,,0,5
20.0,+20%,404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,94109.0,1254.76,0.013333,Low,0.0,1.3333,0,4
20.0,+20%,404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,84009.0,1254.76,0.014936,Low,0.0,1.4936,0,4
20.0,+20%,404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,74087.0,1254.76,0.016936,Low,0.0,1.6936,0,4
20.0,+20%,404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,77058.0,1254.76,0.016283,Low,0.0,1.6283,0,4
20.0,+20%,404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,True,Moderate,Critical,44500.0,1254.76,0.028197,Moderate,0.0,2.8197,0,3
20.0,+20%,404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,True,Unknown,Unknown,,1254.76,,Unknown,,,0,5
20.0,+20%,404031105,Fulham,West Torrens,Adelaide - West,SA Water,True,Low,Low,104150.0,1254.76,0.012048,Low,0.0,1.2048,0,4
20.0,+20%,404031106,Lockleys,West Torrens,Adelaide - West,SA Water,True,Low,Moderate,97139.0,1254.76,0.012917,Low,0.0,1.2917,0,4
20.0,+20%,404031107,Plympton,West Torrens,Adelaide - West,SA Water,True,Low,Moderate,92148.0,1254.76,0.013617,Low,0.0,1.3617,0,4
20.0,+20%,404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,True,Low,Moderate,92386.0,1254.76,0.013582,Low,0.0,1.3582,0,4
20.0,+20%,404031109,West Beach,West Torrens,Adelaide - West,SA Water,True,Low,Low,103734.0,1254.76,0.012096,Low,0.0,1.2096,0,4
20.0,+20%,405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,85613.0,1438.36,0.016801,Low,0.0,1.6801,0,4
20.0,+20%,405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,91732.0,1438.36,0.01568,Low,0.0,1.568,0,4
20.0,+20%,405011112,Lyndoch,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,108546.0,1438.36,0.013251,Low,0.0,1.3251,0,4
20.0,+20%,405011113,Mallala,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,81335.0,1438.36,0.017684,Low,0.0,1.7684,0,4
20.0,+20%,405011114,Nuriootpa,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,78781.0,1438.36,0.018258,Low,0.0,1.8258,0,4
20.0,+20%,405011115,Tanunda,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,85910.0,1438.36,0.016743,Low,0.0,1.6743,0,4
20.0,+20%,405021116,Clare,Lower North,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,81276.0,1438.36,0.017697,Low,0.0,1.7697,0,4
20.0,+20%,405021117,Gilbert Valley,Lower North,Barossa - Yorke - Mid North,SA Water,False,Low,High,74681.0,1438.36,0.01926,Low,0.0,1.926,0,4
20.0,+20%,405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,54481.0,1438.36,0.026401,Moderate,0.0,2.6401,0,3
20.0,+20%,405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,False,Moderate,High,64878.0,1438.36,0.02217,Moderate,0.0,2.217,0,3
20.0,+20%,405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,False,Low,High,68027.0,1438.36,0.021144,Moderate,1.0,2.1144,1,3
20.0,+20%,405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,55313.0,1438.36,0.026004,Moderate,0.0,2.6004,0,3
20.0,+20%,405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,62026.0,1438.36,0.02319,Moderate,0.0,2.319,0,3
20.0,+20%,405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,False,Low,High,68027.0,1438.36,0.021144,Moderate,1.0,2.1144,1,3
20.0,+20%,405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Low,High,68621.0,1438.36,0.020961,Moderate,1.0,2.0961,1,3
20.0,+20%,405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,57333.0,1438.36,0.025088,Moderate,0.0,2.5088,0,3
20.0,+20%,405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,54422.0,1438.36,0.02643,Moderate,0.0,2.643,0,3
20.0,+20%,405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,59590.0,1438.36,0.024138,Moderate,0.0,2.4138,0,3
20.0,+20%,405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,52936.0,1438.36,0.027172,Moderate,0.0,2.7172,0,3
20.0,+20%,406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,83534.0,1438.36,0.017219,Low,0.0,1.7219,0,4
20.0,+20%,406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77711.0,1438.36,0.018509,Low,0.0,1.8509,0,4
20.0,+20%,406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,69869.0,1438.36,0.020587,Moderate,1.0,2.0587,1,3
20.0,+20%,406011132,Le Hunte - Elliston,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,73374.0,1438.36,0.019603,Low,0.0,1.9603,0,4
20.0,+20%,406011133,Port Lincoln,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77295.0,1438.36,0.018609,Low,0.0,1.8609,0,4
20.0,+20%,406011134,West Coast (SA),Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,68205.0,1438.36,0.021089,Moderate,1.0,2.1089,1,3
20.0,+20%,406011135,Western,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77949.0,1438.36,0.018453,Low,0.0,1.8453,0,4
20.0,+20%,406011136,Whyalla,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,70582.0,1438.36,0.020379,Moderate,1.0,2.0379,1,3
20.0,+20%,406011137,Whyalla - North,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Unknown,Unknown,,1438.36,,Unknown,,,0,5
20.0,+20%,406021138,APY Lands,Outback - North and East,South Australia - Outback,SA Water,False,Low,High,75216.0,1438.36,0.019123,Low,0.0,1.9123,0,4
20.0,+20%,406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,False,Unknown,Unknown,45391.0,,,Unknown,,,0,5
20.0,+20%,406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,False,Moderate,High,62205.0,1438.36,0.023123,Moderate,0.0,2.3123,0,3
20.0,+20%,406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,False,Low,High,72126.0,1438.36,0.019942,Low,0.0,1.9942,0,4
20.0,+20%,406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,False,Low,Moderate,75869.0,1438.36,0.018958,Low,0.0,1.8958,0,4
20.0,+20%,406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,False,Low,Low,186554.0,1438.36,0.00771,Low,0.0,0.771,0,4
20.0,+20%,407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,Critical,57630.0,1438.36,0.024959,Moderate,0.0,2.4959,0,3
20.0,+20%,407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,High,67017.0,1438.36,0.021463,Moderate,0.0,2.1463,0,3
20.0,+20%,407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Low,Moderate,75869.0,1438.36,0.018958,Low,0.0,1.8958,0,4
20.0,+20%,407011147,Strathalbyn Surrounds,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Low,Moderate,87871.0,1438.36,0.016369,Low,0.0,1.6369,0,4
20.0,+20%,407011148,Victor Harbor,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,Critical,58046.0,1438.36,0.02478,Moderate,0.0,2.478,0,3
20.0,+20%,407011149,Yankalilla,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,High,64284.0,1438.36,0.022375,Moderate,0.0,2.2375,0,3
20.0,+20%,407021150,Grant,Limestone Coast,South Australia - South East,SA Water,False,Low,Moderate,93990.0,1438.36,0.015303,Low,0.0,1.5303,0,4
20.0,+20%,407021151,Kingston - Robe,Limestone Coast,South Australia - South East,SA Water,False,Low,High,71295.0,1438.36,0.020175,Moderate,1.0,2.0175,1,3
